observation_id,country_id,indicator_id,year,period_type,period,value,unit,value_status,source_id,source_name,source_url,source_reliability,source_status,last_updated,is_official_data,is_pending,is_calculated,is_manual,is_structural_sample,is_in_cross_country_comparison,is_in_five_year_change,is_in_mean_gap,is_in_ranking_change,missing_reason,calculation_method,notes
"v4:czechia:current_account_gdp:2025","czechia","current_account_gdp","2025","annual","2025","0.7","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tipsbp20?unit=PC_GDP&geo=CZ&time=2025","A","官方","2026-07-03","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:czechia:fdi_inflow:2025","czechia","fdi_inflow","2025","annual","2025",,"百万欧元","待接入","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bop_fdi6_flow?freq=A&currency=MIO_EUR&nace_r2=FDI&stk_flow=LIAB&entity=TOTAL&fdi_item=DI__D__F&partner=WRL_REST&geo=CZ&time=2025","A","官方","2026-06-09","false","true","false","false","false","false","false","false","false","导入时 Eurostat 序列暂未发布该年度数值，保留为待接入。","无","导入时 Eurostat 序列暂未发布该年度数值，保留为待接入。"
"v4:czechia:energy_import_dependency:2025","czechia","energy_import_dependency","2025","annual","2025",,"%","待接入","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_ind_id?unit=PC&siec=TOTAL&geo=CZ&time=2025","A","官方","2026-04-21","false","true","false","false","false","false","false","false","false","导入时 Eurostat 序列暂未发布该年度数值，保留为待接入。","无","导入时 Eurostat 序列暂未发布该年度数值，保留为待接入。"
"v4:czechia:manufacturing_share_gdp:2025","czechia","manufacturing_share_gdp","2025","annual","2025","19.4","%","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_a10?unit=PC_GDP&na_item=B1G&nace_r2=C&geo=CZ&time=2025","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:czechia:automotive_export_share:2025","czechia","automotive_export_share","2025","annual","2025",,"%","待接入","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ext_tec09?freq=A&unit=THS_EUR&stk_flow=EXP&partner=WORLD&nace_r2=C29&nace_r2=TOTAL&geo=CZ&time=2025","A","官方","2026-07-03","false","true","false","false","false","false","false","false","false","导入时 Eurostat ext_tec09 暂未发布该年度数值，保留为待接入。","无","导入时 Eurostat ext_tec09 暂未发布该年度数值，保留为待接入。"
"v4:slovakia:fiscal_balance_gdp:2021","slovakia","fiscal_balance_gdp","2021","annual","2021","-5.1","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10dd_edpt1?unit=PC_GDP&sector=S13&na_item=B9&geo=SK&time=2021","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:government_debt_gdp:2021","slovakia","government_debt_gdp","2021","annual","2021","60.2","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10dd_edpt1?unit=PC_GDP&sector=S13&na_item=GD&geo=SK&time=2021","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:government_revenue_gdp:2021","slovakia","government_revenue_gdp","2021","annual","2021","39.8","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TR&geo=SK&time=2021","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:government_expenditure_gdp:2021","slovakia","government_expenditure_gdp","2021","annual","2021","44.8","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TE&geo=SK&time=2021","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:exports_goods_services:2021","slovakia","exports_goods_services","2021","annual","2021","92478.7","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2021","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:imports_goods_services:2021","slovakia","imports_goods_services","2021","annual","2021","92943.1","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P7&geo=SK&time=2021","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:trade_balance:2021","slovakia","trade_balance","2021","annual","2021","-464.4","百万欧元","计算值","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2021","A","官方","2026-07-02","false","false","true","false","false","true","true","true","true","无","出口 - 进口","由 Eurostat P6 出口减 P7 进口计算。"
"v4:slovakia:current_account_gdp:2021","slovakia","current_account_gdp","2021","annual","2021","-4.8","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tipsbp20?unit=PC_GDP&geo=SK&time=2021","A","官方","2026-07-03","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:fdi_inflow:2021","slovakia","fdi_inflow","2021","annual","2021","2327","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bop_fdi6_flow?freq=A&currency=MIO_EUR&nace_r2=FDI&stk_flow=LIAB&entity=TOTAL&fdi_item=DI__D__F&partner=WRL_REST&geo=SK&time=2021","A","官方","2026-06-09","true","false","false","false","false","true","true","true","true","无","无","Eurostat BPM6 口径：直接投资负债流入；负值表示净减少。"
"v4:slovakia:energy_import_dependency:2021","slovakia","energy_import_dependency","2021","annual","2021","52.584","%","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_ind_id?unit=PC&siec=TOTAL&geo=SK&time=2021","A","官方","2026-04-21","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:manufacturing_share_gdp:2021","slovakia","manufacturing_share_gdp","2021","annual","2021","16.6","%","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_a10?unit=PC_GDP&na_item=B1G&nace_r2=C&geo=SK&time=2021","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:automotive_export_share:2021","slovakia","automotive_export_share","2021","annual","2021","31","%","计算值","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ext_tec09?freq=A&unit=THS_EUR&stk_flow=EXP&partner=WORLD&nace_r2=C29&nace_r2=TOTAL&geo=SK&time=2021","A","官方","2026-07-03","false","false","true","false","false","true","true","true","true","无","NACE C29 机动车、挂车和半挂车制造业出口 / 全部 NACE 出口","由 Eurostat ext_tec09 计算：NACE C29 机动车、挂车和半挂车制造业出口 / 全部 NACE 出口。"
"v4:slovakia:fiscal_balance_gdp:2022","slovakia","fiscal_balance_gdp","2022","annual","2022","-1.6","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10dd_edpt1?unit=PC_GDP&sector=S13&na_item=B9&geo=SK&time=2022","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:government_debt_gdp:2022","slovakia","government_debt_gdp","2022","annual","2022","57.8","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10dd_edpt1?unit=PC_GDP&sector=S13&na_item=GD&geo=SK&time=2022","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:government_revenue_gdp:2022","slovakia","government_revenue_gdp","2022","annual","2022","41.5","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TR&geo=SK&time=2022","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:government_expenditure_gdp:2022","slovakia","government_expenditure_gdp","2022","annual","2022","43.1","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TE&geo=SK&time=2022","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:exports_goods_services:2022","slovakia","exports_goods_services","2022","annual","2022","108934.4","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2022","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:imports_goods_services:2022","slovakia","imports_goods_services","2022","annual","2022","115445.5","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P7&geo=SK&time=2022","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:trade_balance:2022","slovakia","trade_balance","2022","annual","2022","-6511.1","百万欧元","计算值","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2022","A","官方","2026-07-02","false","false","true","false","false","true","true","true","true","无","出口 - 进口","由 Eurostat P6 出口减 P7 进口计算。"
"v4:slovakia:current_account_gdp:2022","slovakia","current_account_gdp","2022","annual","2022","-9.6","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tipsbp20?unit=PC_GDP&geo=SK&time=2022","A","官方","2026-07-03","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:fdi_inflow:2022","slovakia","fdi_inflow","2022","annual","2022","4647.3","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bop_fdi6_flow?freq=A&currency=MIO_EUR&nace_r2=FDI&stk_flow=LIAB&entity=TOTAL&fdi_item=DI__D__F&partner=WRL_REST&geo=SK&time=2022","A","官方","2026-06-09","true","false","false","false","false","true","true","true","true","无","无","Eurostat BPM6 口径：直接投资负债流入；负值表示净减少。"
"v4:slovakia:energy_import_dependency:2022","slovakia","energy_import_dependency","2022","annual","2022","69.595","%","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_ind_id?unit=PC&siec=TOTAL&geo=SK&time=2022","A","官方","2026-04-21","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:manufacturing_share_gdp:2022","slovakia","manufacturing_share_gdp","2022","annual","2022","17.4","%","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_a10?unit=PC_GDP&na_item=B1G&nace_r2=C&geo=SK&time=2022","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:automotive_export_share:2022","slovakia","automotive_export_share","2022","annual","2022","29.5","%","计算值","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ext_tec09?freq=A&unit=THS_EUR&stk_flow=EXP&partner=WORLD&nace_r2=C29&nace_r2=TOTAL&geo=SK&time=2022","A","官方","2026-07-03","false","false","true","false","false","true","true","true","true","无","NACE C29 机动车、挂车和半挂车制造业出口 / 全部 NACE 出口","由 Eurostat ext_tec09 计算：NACE C29 机动车、挂车和半挂车制造业出口 / 全部 NACE 出口。"
"v4:slovakia:fiscal_balance_gdp:2023","slovakia","fiscal_balance_gdp","2023","annual","2023","-5.3","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10dd_edpt1?unit=PC_GDP&sector=S13&na_item=B9&geo=SK&time=2023","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:government_debt_gdp:2023","slovakia","government_debt_gdp","2023","annual","2023","55.8","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10dd_edpt1?unit=PC_GDP&sector=S13&na_item=GD&geo=SK&time=2023","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:government_revenue_gdp:2023","slovakia","government_revenue_gdp","2023","annual","2023","43.1","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TR&geo=SK&time=2023","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:government_expenditure_gdp:2023","slovakia","government_expenditure_gdp","2023","annual","2023","48.4","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TE&geo=SK&time=2023","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:exports_goods_services:2023","slovakia","exports_goods_services","2023","annual","2023","113029.9","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2023","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:imports_goods_services:2023","slovakia","imports_goods_services","2023","annual","2023","111058","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P7&geo=SK&time=2023","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:slovakia:trade_balance:2023","slovakia","trade_balance","2023","annual","2023","1971.9","百万欧元","计算值","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2023","A","官方","2026-07-02","false","false","true","false","false","true","true","true","true","无","出口 - 进口","由 Eurostat P6 出口减 P7 进口计算。"
